city,state,tier,area_sqft,floors,building_type,quality,total_area_sqft,cement_bags,sand_cft,bricks,aggregate_cft,steel_kg,price_cement_per_bag,price_sand_per_cft,price_brick_per_nos,price_agg_per_cft,price_steel_per_kg,cost_cement,cost_sand,cost_bricks,cost_aggregate,cost_steel,total_material_cost
erode,Tamil Nadu,3,3621.91,1,2,1,3621.91,1811,5799,15302,5408,31718,355,52,8,35,58,642905,301548,122416,189280,1839644,3095793
kochi,Kerala,1,10849.16,5,0,1,54245.8,24501,74503,347684,68827,234508,395,72,12,52,67,9677895,5364216,4172208,3579004,15712036,38505359
ahmedabad,Gujarat,1,9518.6,2,0,2,19037.19,11635,31832,137318,29160,91591,385,58,7,40,55,4479475,1846256,961226,1166400,5037505,13490862
udaipur,Rajasthan,2,2692.87,3,1,1,8078.62,4263,12093,43116,13385,54653,392,60,8,40,58,1671096,725580,344928,535400,3169874,6446878
noida,Uttar Pradesh,1,9780.61,2,1,1,19561.21,9493,28570,100366,26267,124150,407,80,11,52,66,3863651,2285600,1104026,1365884,8193900,16813061
ahmedabad,Gujarat,1,5374.21,2,1,2,10748.41,6966,17671,59627,17589,81336,385,58,7,40,55,2681910,1024918,417389,703560,4473480,9301257
trichy,Tamil Nadu,2,5877.75,2,2,1,11755.5,6959,16077,46186,16864,102999,362,54,9,37,59,2519158,868158,415674,623968,6076941,10503899
bhubaneswar,Odisha,1,6034.22,7,2,1,42239.56,21824,61475,170717,63417,390360,380,60,10,43,65,8293120,3688500,1707170,2726931,25373400,41789121
hyderabad,Telangana,1,3099.71,4,0,2,12398.85,6912,19674,90652,18920,61914,415,60,8,42,61,2868480,1180440,725216,794640,3776754,9345530
hyderabad,Telangana,1,7317.55,2,1,2,14635.1,9573,26676,90208,25473,118397,415,60,8,42,61,3972795,1600560,721664,1069866,7222217,14587102
ludhiana,Punjab,1,9016.96,1,1,1,9016.96,4592,12562,42244,10955,52742,388,68,11,48,64,1781696,854216,464684,525840,3375488,7001924
thiruvananthapuram,Kerala,1,2150.62,5,0,1,10753.12,4711,14358,63866,12577,43062,395,72,12,52,67,1860845,1033776,766392,654004,2885154,7200171
mysore,Karnataka,2,6963.04,1,0,1,6963.04,3320,9585,42954,8091,26515,375,62,10,44,64,1245000,594270,429540,356004,1696960,4321774
vellore,Tamil Nadu,3,3174.18,3,0,0,9522.53,3374,12455,57747,9941,36234,355,50,8,35,58,1197770,622750,461976,347935,2101572,4732003
kolkata,West Bengal,1,5809.85,3,0,2,17429.56,10786,29642,129197,27897,90309,400,65,8,43,63,4314400,1926730,1033576,1199571,5689467,14163744
hubli,Karnataka,2,4498.6,1,0,1,4498.6,2021,6805,29735,5792,18405,375,62,10,45,64,757875,421910,297350,260640,1177920,2915695
vijayawada,Andhra Pradesh,2,4680.42,1,2,1,4680.42,1978,6737,19732,7308,41816,380,60,9,43,62,751640,404220,177588,314244,2592592,4240284
faridabad,Haryana,2,2864.9,3,0,1,8594.71,4385,12612,58764,11382,37372,405,78,11,52,66,1775925,983736,646404,591864,2466552,6464481
tirunelveli,Tamil Nadu,3,3800.27,2,0,1,7600.54,3498,12166,51400,10258,30924,352,50,8,35,57,1231296,608300,411200,359030,1762668,4372494
thoothukudi,Tamil Nadu,3,1622.73,1,0,1,1622.73,586,2271,9768,1679,5968,352,50,8,35,57,206272,113550,78144,58765,340176,796907
guwahati,Assam,1,713.98,6,2,1,4283.89,2058,5964,16664,6034,37793,385,65,10,45,67,792330,387660,166640,271530,2532131,4150291
cuttack,Odisha,2,2548.82,2,1,2,5097.63,3135,8687,27029,7683,36907,375,58,9,42,64,1175625,503846,243261,322686,2362048,4607466
kolkata,West Bengal,1,2563.73,5,0,2,12818.67,7683,21466,93869,20428,67031,400,65,8,43,63,3073200,1395290,750952,878404,4222953,10320799
bangalore,Karnataka,1,8873.6,3,0,1,26620.8,12727,36271,166932,33412,110514,380,68,12,52,65,4836260,2466428,2003184,1737424,7183410,18226706
mumbai,Maharashtra,1,11998.02,2,0,1,23996.03,10554,32902,154480,28088,99530,450,88,15,60,67,4749300,2895376,2317200,1685280,6668510,18315666
visakhapatnam,Andhra Pradesh,1,2624.84,5,1,2,13124.19,7427,20038,67160,20581,96240,385,62,10,44,63,2859395,1242356,671600,905564,6063120,11742035
ludhiana,Punjab,1,6946.24,2,1,2,13892.49,8001,24551,82158,23788,110524,388,68,11,48,64,3104388,1669468,903738,1141824,7073536,13892954
thiruvananthapuram,Kerala,1,3728.42,2,0,1,7456.84,3973,12104,53257,9811,32758,395,72,12,52,67,1569335,871488,639084,510172,2194786,5784865
tirunelveli,Tamil Nadu,3,3822.62,2,0,0,7645.24,2422,9686,45173,7905,28735,352,50,8,35,57,852544,484300,361384,276675,1637895,3612798
patna,Bihar,2,2556.43,4,0,2,10225.74,4879,16870,72742,16035,50132,395,62,7,43,59,1927205,1045940,509194,689505,2957788,7129632
kolkata,West Bengal,1,4173.43,2,1,0,8346.85,3539,11144,40150,9693,50166,400,65,8,43,63,1415600,724360,321200,416799,3160458,6038417
erode,Tamil Nadu,3,1677.42,1,0,1,1677.42,652,2527,10624,1887,6189,355,52,8,35,58,231460,131404,84992,66045,358962,872863
chandigarh,Punjab,1,3867.28,3,2,2,11601.85,8084,21167,53637,21678,125948,390,68,11,48,64,3152760,1439356,590007,1040544,8060672,14283339
jaipur,Rajasthan,1,6991.04,3,1,2,20973.13,11410,33020,108868,31845,146492,405,62,7,43,60,4621050,2047240,762076,1369335,8789520,17589221
hyderabad,Telangana,1,2315.93,3,1,1,6947.79,3448,11083,37109,9914,48626,415,60,8,42,61,1430920,664980,296872,416388,2966186,5775346
rajkot,Gujarat,2,816.04,1,1,1,816.04,388,1146,3840,1047,4868,378,55,9,38,56,146664,63030,34560,39786,272608,556648
amritsar,Punjab,2,3078.81,3,0,1,9236.43,4000,12218,55178,11802,35683,390,68,11,48,64,1560000,830824,606958,566496,2283712,5847990
mysore,Karnataka,2,1322.66,3,0,0,3967.97,1310,4906,21636,4254,14037,375,62,10,44,64,491250,304172,216360,187176,898368,2097326
shimla,Himachal Pradesh,2,1769.21,5,2,1,8846.07,5255,14381,37283,14710,85500,415,82,12,55,70,2180825,1179242,447396,809050,5985000,10601513
thoothukudi,Tamil Nadu,3,630.65,1,0,1,630.65,257,1015,4044,674,2342,352,50,8,35,57,90464,50750,32352,23590,133494,330650
kanpur,Uttar Pradesh,1,10983.64,7,0,0,76885.49,29833,98588,424277,76940,279807,395,65,9,42,60,11784035,6408220,3818493,3231480,16788420,42030648
trichy,Tamil Nadu,2,4074.86,2,1,0,8149.72,3273,11390,37244,9488,46481,362,54,9,37,59,1184826,615060,335196,351056,2742379,5228517
dehradun,Uttarakhand,2,6680.06,3,2,1,20040.17,11136,32028,84608,30242,185820,400,68,10,48,68,4454400,2177904,846080,1451616,12635760,21565760
madurai,Tamil Nadu,2,5949.66,2,0,2,11899.32,6452,18264,78263,16796,52895,368,58,9,38,60,2374336,1059312,704367,638248,3173700,7949963
durgapur,West Bengal,2,6748.4,3,2,2,20245.19,12338,35567,99206,40977,223739,380,65,10,44,63,4688440,2311855,992060,1802988,14095557,23890900
hyderabad,Telangana,1,6690.37,3,1,1,20071.11,9315,34029,110287,29875,140507,415,60,8,42,61,3865725,2041740,882296,1254750,8570927,16615438
kolkata,West Bengal,1,3123.0,1,1,1,3123.0,1678,5135,16749,4662,21171,400,65,8,43,63,671200,333775,133992,200466,1333773,2673206
jabalpur,Madhya Pradesh,2,6481.89,2,0,1,12963.78,3260,20190,90035,17225,57388,365,58,10,42,60,1189900,1171020,900350,723450,3443280,7428000
kolkata,West Bengal,1,1449.56,5,1,2,7247.8,4425,11638,38652,12219,55756,400,65,8,43,63,1770000,756470,309216,525417,3512628,6873731
bangalore,Karnataka,1,10687.4,4,0,1,42749.59,15036,55387,255046,51343,164024,380,68,12,52,65,5713680,3766316,3060552,2669836,10661560,25871944
thoothukudi,Tamil Nadu,3,222.15,1,0,1,222.15,85,302,1451,237,876,352,50,8,35,57,29920,15100,11608,8295,49932,114855
tirunelveli,Tamil Nadu,3,1777.45,1,0,1,1777.45,913,2757,12430,2438,7584,352,50,8,35,57,321376,137850,99440,85330,432288,1076284
bangalore,Karnataka,1,6082.1,3,1,2,18246.31,7862,28909,91335,27878,132521,380,68,12,52,65,2987560,1965812,1096020,1449656,8613865,16112913
thoothukudi,Tamil Nadu,3,3193.58,1,0,1,3193.58,1450,4782,20116,3800,12422,352,50,8,35,57,510400,239100,160928,133000,708054,1751482
gorakhpur,Uttar Pradesh,2,6575.34,3,1,1,19726.02,8767,27722,90436,24576,120589,390,65,9,42,60,3419130,1801930,813924,1032192,7235340,14302516
varanasi,Uttar Pradesh,2,2124.38,2,0,2,4248.76,2345,7551,32706,6833,21506,390,65,9,43,60,914550,490815,294354,293819,1290360,3283898
chandigarh,Punjab,1,760.64,4,0,1,3042.55,1182,3993,17987,3681,11903,390,68,11,48,64,460980,271524,197857,176688,761792,1868841
lucknow,Uttar Pradesh,1,872.76,4,1,2,3491.05,2040,5401,18226,5575,25547,405,65,9,47,60,826200,351065,164034,262025,1532820,3136144
thoothukudi,Tamil Nadu,3,1265.34,3,0,0,3796.02,1538,4825,22287,3708,14613,352,50,8,35,57,541376,241250,178296,129780,832941,1923643
mysore,Karnataka,2,2392.86,1,0,1,2392.86,950,3111,14655,2627,8874,375,62,10,44,64,356250,192882,146550,115588,567936,1379206
lucknow,Uttar Pradesh,1,3483.01,4,1,2,13932.02,6764,22812,76936,23299,105735,405,65,9,47,60,2739420,1482780,692424,1095053,6344100,12353777
visakhapatnam,Andhra Pradesh,1,6943.48,4,1,2,27773.92,17290,42845,144269,42474,202939,385,62,10,44,63,6656650,2656390,1442690,1868856,12785157,25409743
surat,Gujarat,1,1955.63,3,0,0,5866.9,2050,7300,32361,5585,20499,380,58,10,42,57,779000,423400,323610,234570,1168443,2929023
cuttack,Odisha,2,6658.39,2,0,1,13316.79,4863,17420,82051,15129,48742,375,58,9,42,64,1823625,1010360,738459,635418,3119488,7327350
thiruvananthapuram,Kerala,1,5777.34,6,0,2,34664.01,19163,56669,228055,50967,166931,395,72,12,52,67,7569385,4080168,2736660,2650284,11184377,28220874
ahmedabad,Gujarat,1,1302.98,3,0,1,3908.93,1989,6426,27435,5233,17182,385,58,7,40,55,765765,372708,192045,209320,945010,2484848
lucknow,Uttar Pradesh,1,4770.44,5,2,0,23852.22,11165,30212,84747,31232,193076,405,65,9,47,60,4521825,1963780,762723,1467904,11584560,20300792
thoothukudi,Tamil Nadu,3,2961.46,2,0,0,5922.91,2452,7751,36478,6368,22266,352,50,8,35,57,863104,387550,291824,222880,1269162,3034520
warangal,Telangana,2,3603.05,3,0,1,10809.16,3635,16633,69869,14167,44464,395,58,8,42,62,1435825,964714,558952,595014,2756768,6311273
ahmedabad,Gujarat,1,6550.14,3,0,2,19650.43,9821,30093,126011,27665,90014,385,58,7,40,55,3781085,1745394,882077,1106600,4950770,12465926
tirunelveli,Tamil Nadu,3,2620.53,2,1,1,5241.05,2168,7642,24517,7056,30853,352,50,8,35,57,763136,382100,196136,246960,1758621,3346953
mumbai,Maharashtra,1,5277.8,4,0,2,21111.21,10831,33142,148067,31726,103226,450,88,15,60,67,4873950,2916496,2221005,1903560,6916142,18831153
coimbatore,Tamil Nadu,2,7447.46,5,2,0,37237.28,20279,47337,129246,42755,277664,370,62,10,40,62,7503230,2934894,1292460,1710200,17215168,30655952
kochi,Kerala,1,10416.97,5,0,1,52084.84,24291,80283,360816,68720,237921,395,72,12,52,67,9594945,5780376,4329792,3573440,15940707,39219260
kozhikode,Kerala,2,7357.73,1,2,1,7357.73,4030,10097,28602,9317,58663,390,70,12,50,66,1571700,706790,343224,465850,3871758,6959322
amritsar,Punjab,2,7578.57,4,2,0,30314.28,10111,36931,105879,39051,232494,390,68,11,48,64,3943290,2511308,1164669,1874448,14879616,24373331
hyderabad,Telangana,1,5701.29,6,0,1,34207.75,17497,55872,237516,51506,156299,415,60,8,42,61,7261255,3352320,1900128,2163252,9534239,24211194
trichy,Tamil Nadu,2,636.03,4,0,1,2544.14,846,3643,16785,2976,10470,362,54,9,37,59,306252,196722,151065,110112,617730,1381881
visakhapatnam,Andhra Pradesh,1,2095.12,3,1,1,6285.36,3256,9980,33727,8863,43570,385,62,10,44,63,1253560,618760,337270,389972,2744910,5344472
durgapur,West Bengal,2,2992.65,4,0,0,11970.61,4243,16648,75041,13027,47351,380,65,10,44,63,1612340,1082120,750410,573188,2983113,7001171
vellore,Tamil Nadu,3,1595.05,2,0,0,3190.1,1188,3903,18946,3280,11279,355,50,8,35,58,421740,195150,151568,114800,654182,1537440
faridabad,Haryana,2,1261.39,2,1,1,2522.77,1178,3687,12199,3436,15087,405,78,11,52,66,477090,287586,134189,178672,995742,2073279
trichy,Tamil Nadu,2,3259.43,5,1,2,16297.13,10206,28045,94095,28729,133664,362,54,9,37,59,3694572,1514430,846855,1062973,7886176,15005006
thoothukudi,Tamil Nadu,3,3934.15,1,0,1,3934.15,1869,5630,22974,4819,15706,352,50,8,35,57,657888,281500,183792,168665,895242,2187087
gorakhpur,Uttar Pradesh,2,7283.35,2,1,1,14566.7,7625,20954,73487,19585,94567,390,65,9,42,60,2973750,1362010,661383,822570,5674020,11493733
vellore,Tamil Nadu,3,2077.78,1,0,0,2077.78,830,2727,11795,1959,7233,355,50,8,35,58,294650,136350,94360,68565,419514,1013439
lucknow,Uttar Pradesh,1,2267.54,2,0,1,4535.09,1971,6736,28560,5210,18087,405,65,9,47,60,798255,437840,257040,244870,1085220,2823225
tirunelveli,Tamil Nadu,3,3279.82,3,0,1,9839.47,4998,17405,66534,13197,43592,352,50,8,35,57,1759296,870250,532272,461895,2484744,6108457
erode,Tamil Nadu,3,3864.52,1,0,0,3864.52,1440,5392,22440,3961,14101,355,52,8,35,58,511200,280384,179520,138635,817858,1927597
faridabad,Haryana,2,354.89,5,0,1,1774.47,880,2233,11438,2271,7328,405,78,11,52,66,356400,174174,125818,118092,483648,1258132
raipur,Chhattisgarh,2,6653.62,8,0,2,53228.98,32137,91316,405411,96024,300038,365,58,9,40,60,11730005,5296328,3648699,3840960,18002280,42518272
mangalore,Karnataka,2,6905.43,1,2,1,6905.43,3736,10682,29549,9990,61889,378,65,11,47,64,1412208,694330,325039,469530,3960896,6862003
udaipur,Rajasthan,2,4450.55,3,1,0,13351.65,6488,16830,55200,13855,72039,392,60,8,40,58,2543296,1009800,441600,554200,4178262,8727158
vellore,Tamil Nadu,3,3992.27,1,0,1,3992.27,1158,5431,25075,4718,15855,355,50,8,35,58,411090,271550,200600,165130,919590,1967960
aurangabad,Maharashtra,2,5848.96,2,2,2,11697.91,7178,21038,54673,21762,128804,375,60,9,43,61,2691750,1262280,492057,935766,7857044,13238897
pune,Maharashtra,1,3866.5,10,0,1,38665.05,20452,58232,262933,55188,189937,405,68,8,43,59,8283060,3959776,2103464,2373084,11206283,27925667
kozhikode,Kerala,2,1938.07,2,0,1,3876.14,1455,5343,24462,4775,15432,390,70,12,50,66,567450,374010,293544,238750,1018512,2492266
jabalpur,Madhya Pradesh,2,2518.1,1,0,1,2518.1,1113,3830,16711,2975,10327,365,58,10,42,60,406245,222140,167110,124950,619620,1540065
raipur,Chhattisgarh,2,5512.01,2,2,1,11024.02,6591,18155,45991,17273,102663,365,58,9,40,60,2405715,1052990,413919,690920,6159780,10723324
hyderabad,Telangana,1,4094.64,3,0,2,12283.91,6778,21342,95502,20124,64507,415,60,8,42,61,2812870,1280520,764016,845208,3934927,9637541
amritsar,Punjab,2,4760.84,3,1,2,14282.51,8315,21615,73553,21310,100282,390,68,11,48,64,3242850,1469820,809083,1022880,6418048,12962681
vellore,Tamil Nadu,3,1121.76,2,0,1,2243.52,1123,3437,15252,2797,9619,355,50,8,35,58,398665,171850,122016,97895,557902,1348328
thoothukudi,Tamil Nadu,3,1888.73,1,1,0,1888.73,940,2518,9010,1999,10696,352,50,8,35,57,330880,125900,72080,69965,609672,1208497
coimbatore,Tamil Nadu,2,7017.98,3,2,1,21053.95,11708,30287,80587,28620,175842,370,62,10,40,62,4331960,1877794,805870,1144800,10902204,19062628
tirunelveli,Tamil Nadu,3,429.15,2,0,1,858.3,442,1256,5505,1057,3527,352,50,8,35,57,155584,62800,44040,36995,201039,500458
ghaziabad,Uttar Pradesh,2,1306.08,3,0,0,3918.23,1334,5065,22431,4252,13695,405,78,11,52,66,540270,395070,246741,221104,903870,2307055
delhi,Delhi,1,6012.21,7,1,2,42085.48,24813,65959,211888,69653,318332,410,78,8,50,65,10173330,5144802,1695104,3482650,20691580,41187466
salem,Tamil Nadu,2,1467.73,2,0,2,2935.46,1468,4849,19906,4223,13742,360,52,8,36,59,528480,252148,159248,152028,810778,1902682
tirunelveli,Tamil Nadu,3,3642.26,1,0,1,3642.26,1479,4890,24555,4280,14494,352,50,8,35,57,520608,244500,196440,149800,826158,1937506
ahmedabad,Gujarat,1,11668.68,7,0,1,81680.78,36018,116069,509813,104529,350697,385,58,7,40,55,13866930,6732002,3568691,4181160,19288335,47637118
tirunelveli,Tamil Nadu,3,3495.04,1,0,1,3495.04,1398,5112,23960,4068,14961,352,50,8,35,57,492096,255600,191680,142380,852777,1934533
jaipur,Rajasthan,1,4737.52,1,0,1,4737.52,1818,6468,30032,5642,18175,405,62,7,43,60,736290,401016,210224,242606,1090500,2680636
erode,Tamil Nadu,3,1436.58,2,1,1,2873.17,1527,3995,13573,3701,17175,355,52,8,35,58,542085,207740,108584,129535,996150,1984094
mumbai,Maharashtra,1,3610.99,8,0,2,28887.95,15251,50680,206868,47623,150320,450,88,15,60,67,6862950,4459840,3103020,2857380,10071440,27354630
jabalpur,Madhya Pradesh,2,7996.59,3,0,1,23989.77,12477,35049,166767,32426,106171,365,58,10,42,60,4554105,2032842,1667670,1361892,6370260,15986769
jodhpur,Rajasthan,2,2095.8,3,0,1,6287.4,2501,9112,40642,8065,26078,390,60,8,40,58,975390,546720,325136,322600,1512524,3682370
faridabad,Haryana,2,7212.32,1,2,1,7212.32,3132,9957,29391,10247,59672,405,78,11,52,66,1268460,776646,323301,532844,3938352,6839603
visakhapatnam,Andhra Pradesh,1,5737.37,10,0,2,57373.67,30870,95678,396599,93460,305933,385,62,10,44,63,11884950,5932036,3965990,4112240,19273779,45168995
tirunelveli,Tamil Nadu,3,2328.51,1,1,1,2328.51,1029,3406,12072,3226,15624,352,50,8,35,57,362208,170300,96576,112910,890568,1632562
bhopal,Madhya Pradesh,1,8109.09,2,0,2,16218.17,8238,24484,108862,22152,73314,370,60,10,43,62,3048060,1469040,1088620,952536,4545468,11103724
tirunelveli,Tamil Nadu,3,483.8,1,0,1,483.8,198,696,2955,572,1840,352,50,8,35,57,69696,34800,23640,20020,104880,253036
guntur,Andhra Pradesh,2,6541.86,4,0,1,26167.44,12313,35144,159435,32938,103298,380,60,9,42,62,4678940,2108640,1434915,1383396,6404476,16010367
gorakhpur,Uttar Pradesh,2,4285.57,4,0,2,17142.27,9308,28265,130605,27063,87886,390,65,9,42,60,3630120,1837225,1175445,1136646,5273160,13052596
raipur,Chhattisgarh,2,3376.23,2,0,0,6752.47,2254,9828,42184,7376,26355,365,58,9,40,60,822710,570024,379656,295040,1581300,3648730
kochi,Kerala,1,11785.6,10,0,2,117856.0,78659,216221,915136,227655,712070,395,72,12,52,67,31070305,15567912,10981632,11838060,47708690,117166599
vellore,Tamil Nadu,3,1319.62,1,2,2,1319.62,724,2169,6185,2222,12822,355,50,8,35,58,257020,108450,49480,77770,743676,1236396
salem,Tamil Nadu,2,2694.18,2,2,2,5388.36,3532,8691,23230,8609,52637,360,52,8,36,59,1271520,451932,185840,309924,3105583,5324799
mumbai,Maharashtra,1,1815.75,2,0,0,3631.5,1175,4978,23406,3942,14169,450,88,15,60,67,528750,438064,351090,236520,949323,2503747
howrah,West Bengal,1,8870.53,2,1,0,17741.06,8260,24933,86894,20966,108544,395,65,10,44,63,3262700,1620645,868940,922504,6838272,13513061
durgapur,West Bengal,2,4085.17,1,0,1,4085.17,1384,6021,27502,4870,16473,380,65,10,44,63,525920,391365,275020,214280,1037799,2444384
madurai,Tamil Nadu,2,701.88,1,0,0,701.88,281,968,4452,769,2701,368,58,9,38,60,103408,56144,40068,29222,162060,390902
hyderabad,Telangana,1,5259.69,2,1,0,10519.38,3595,12159,42540,10725,55252,415,60,8,42,61,1491925,729540,340320,450450,3370372,6382607
tirunelveli,Tamil Nadu,3,211.43,1,0,1,211.43,93,304,1412,248,813,352,50,8,35,57,32736,15200,11296,8680,46341,114253
vijayawada,Andhra Pradesh,2,7723.52,3,1,1,23170.56,10853,35294,118128,31371,156258,380,60,9,43,62,4124140,2117640,1063152,1348953,9687996,18341881
kozhikode,Kerala,2,1192.87,3,0,0,3578.61,1248,4707,21097,3856,13171,390,70,12,50,66,486720,329490,253164,192800,869286,2131460
coimbatore,Tamil Nadu,2,2160.88,2,0,1,4321.77,1917,6663,30104,5572,18875,370,62,10,40,62,709290,413106,301040,222880,1170250,2816566
vellore,Tamil Nadu,3,901.16,1,1,2,901.16,442,1439,4473,1353,6393,355,50,8,35,58,156910,71950,35784,47355,370794,682793
noida,Uttar Pradesh,1,1808.66,3,2,2,5425.99,3405,8264,22616,9606,52125,407,80,11,52,66,1385835,661120,248776,499512,3440250,6235493
salem,Tamil Nadu,2,553.53,10,0,1,5535.29,3756,8405,36787,8153,26582,360,52,8,36,59,1352160,437060,294296,293508,1568338,3945362
kochi,Kerala,1,7615.16,10,0,1,76151.61,36337,107075,514544,105924,366860,395,72,12,52,67,14353115,7709400,6174528,5508048,24579620,58324711
erode,Tamil Nadu,3,2747.96,1,1,0,2747.96,1437,3361,12197,2754,14646,355,52,8,35,58,510135,174772,97576,96390,849468,1728341
dehradun,Uttarakhand,2,3078.33,2,1,2,6156.67,3904,10049,32270,10007,46332,400,68,10,48,68,1561600,683332,322700,480336,3150576,6198544
mysore,Karnataka,2,7536.19,2,0,1,15072.38,8058,22659,101533,18897,63911,375,62,10,44,64,3021750,1404858,1015330,831468,4090304,10363710
thoothukudi,Tamil Nadu,3,2513.97,1,0,0,2513.97,804,3084,14063,2523,8324,352,50,8,35,57,283008,154200,112504,88305,474468,1112485
visakhapatnam,Andhra Pradesh,1,7661.01,2,0,1,15322.03,7970,21095,98032,18551,63682,385,62,10,44,63,3068450,1307890,980320,816244,4011966,10184870
thiruvananthapuram,Kerala,1,3008.82,1,0,2,3008.82,1565,4826,21899,4663,14247,395,72,12,52,67,618175,347472,262788,242476,954549,2425460
rajkot,Gujarat,2,7528.61,1,0,2,7528.61,4190,12369,55861,11375,37538,378,55,9,38,56,1583820,680295,502749,432250,2102128,5301242
visakhapatnam,Andhra Pradesh,1,10217.07,4,2,2,40868.3,29162,66679,173892,72792,421970,385,62,10,44,63,11227370,4134098,1738920,3202848,26584110,46887346
delhi,Delhi,1,2281.3,4,0,1,9125.19,3579,12884,59547,12343,39153,410,78,8,50,65,1467390,1004952,476376,617150,2544945,6110813
vadodara,Gujarat,2,6269.03,4,0,1,25076.13,12110,37587,173414,34158,114666,382,58,10,42,56,4626020,2180046,1734140,1434636,6421296,16396138
dehradun,Uttarakhand,2,6175.0,5,0,1,30875.01,12791,42416,208574,41392,140589,400,68,10,48,68,5116400,2884288,2085740,1986816,9560052,21633296
ahmedabad,Gujarat,1,10060.97,3,0,0,30182.9,10385,35712,169601,29933,103756,385,58,7,40,55,3998225,2071296,1187207,1197320,5706580,14160628
vadodara,Gujarat,2,6598.13,1,0,0,6598.13,2191,8876,35978,6193,21582,382,58,10,42,56,836962,514808,359780,260106,1208592,3180248
shimla,Himachal Pradesh,2,6890.33,1,0,0,6890.33,2487,9287,43787,7511,26456,415,82,12,55,70,1032105,761534,525444,413105,1851920,4584108
erode,Tamil Nadu,3,1456.39,1,0,1,1456.39,648,2148,9328,1809,5873,355,52,8,35,58,230040,111696,74624,63315,340634,820309
bangalore,Karnataka,1,10944.73,5,0,1,54723.65,20570,72417,326597,66624,219622,380,68,12,52,65,7816600,4924356,3919164,3464448,14275430,34399998
mumbai,Maharashtra,1,2933.35,2,0,0,5866.69,2067,6549,32836,5841,20552,450,88,15,60,67,930150,576312,492540,350460,1376984,3726446
